13,367823304798378;52,62438371559314
13,369027127044449;52,623531773417845
13,37023418986366;52,62240905064547
13,37109795289006;52,62140966554824
13,372018848100618;52,62019892412065
13,372779880161154;52,61909469917543
13,37356856780015;52,617974148993625
13,374247527746414;52,61697936910008
13,375171818509576;52,615769916338394
13,37603591084126;52,614628795051374
13,376725216093579;52,61372839543158
13,377932059110107;52,61217579773326
13,377641147392424;52,61004263962286
13,37685851774712;52,60864109577259
13,376123185144671;52,607199415753364
13,375706079407319;52,60554134693591
13,374246384327225;52,60400638460934
13,373266726975826;52,6025825524013
13,371861967269941;52,60105194633119
13,370628612728552;52,59950709406278
13,36907853285903;52,59800755009044
13,366944544321505;52,596669348960745
13,36531455675298;52,59512729058417
13,363431812185913;52,593347347853715
13,36154378487853;52,591975999056146
13,35866464593453;52,59123902740466
13,354434877584088;52,59098174367748
13,350992232718003;52,59083569990154
13,347435504491356;52,59003727619995
13,350727989123921;52,58823994357699
13,35358672669652;52,586660377388526
13,3556479684847;52,58545239457449
13,35855142317748;52,58375586314679
13,36111484067581;52,58241318562496
13,362758064252379;52,58146490413101
13,365335460003395;52,58030366742021
13,368324906736722;52,57856414892558
13,371578032873906;52,57684698510017
13,377063558344616;52,57423829597395
13,37432408173057;52,57580938890519
13,379942288333467;52,57229975089897
13,382136166826493;52,571255567871155
13,384892740546272;52,571148161133365
13,387651931029406;52,569663040087434
13,390299019694737;52,568342806689664
13,389516412502205;52,56688216135817
13,391826630137741;52,56543626437045
13,394180779588156;52,56378740088241
13,39554214351668;52,56188515054996
13,397003016313674;52,559982720181054
13,397136003467487;52,55773317770263
13,3968937643133;52,55485127169607
13,399003153549996;52,55258759179477
13,39945961550521;52,55082593128938
13,400046437507749;52,54912659715724
13,400472960637916;52,54824617431941
13,40074994569403;52,547232743050984
13,401185563239748;52,546202043740266
13,40237876844899;52,54387730174154
13,402870882317444;52,54282316849014
13,40341968958949;52,541659502458174
13,403684770720925;52,5404346714091
13,402210476273643;52,540225271705175
13,400305154077804;52,53962561520362
13,398856793701789;52,5392585140962
13,397405306001032;52,538807796221235
13,395716983446368;52,5383374651679
13,393944013665132;52,53768748812351
13,392543414455155;52,53724230944749
13,391029398557492;52,53598767685923
13,389669633461287;52,53537612493508
13,388627336721154;52,534405185856436
13,38757764404668;52,53326677980118
13,386128126150497;52,53462982059419
13,38504472671432;52,53563181309972
13,383956918093386;52,536609061397215
13,382956366143167;52,53724736927101
13,382074593748591;52,53823208951997
13,381129588893518;52,53898105769474
13,380526108439318;52,539804396745694
13,379261342658813;52,539805668824556
13,377803627708925;52,53925978716187
13,376184644411063;52,53823257553672
13,374474102315087;52,53695009870186
13,373220957727055;52,53782964442451
13,371679343089431;52,53742497360143
13,3704418578014;52,53668502555894
13,368657680280078;52,53556531157196
13,367600395040707;52,536205177227934
13,366771381293276;52,5356183439024
13,367840442010941;52,53449773951107
13,36900894817127;52,53333491474134
13,369760666234502;52,532369091854115
13,370766505744227;52,531374806127204
13,371311759963886;52,5302863246679
13,37230613202395;52,52922316736603
13,373125523983918;52,52852516640843
13,374025979081878;52,52770704402924
13,374218001239658;52,52714101266944
13,373839635138761;52,52604413338011
13,373511777767007;52,524870217327
13,373472772911054;52,52341764970242
13,37484691272931;52,52280300233049
13,376127544787343;52,52214141361859
13,376506433566817;52,52119795954477
13,376964555996649;52,52013815421412
13,378201771453854;52,51937728386482
